Selection Name,Provider,Start Time,Course,Market Type,Price,Min Price,Max Price,Stake,Race Date,ComboLabel,ComboRank,ComboProviders,ComboSize,ComboScore
Temper Trap,OLD-RED|18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|18aveplace3,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|12Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|12Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|12Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|12Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LO-AVG|18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Uncle Liam,YNG-REG|aveplace,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|F18aveplace4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|F18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|F18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|F12aveplace3,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|F12aveplace3,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|F12aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|F12aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|12Months_4_Place3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|12Months_4_Place3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|12Months_4_Place3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Uncle Liam,aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Uncle Liam,18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Uncle Liam,18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Uncle Liam,18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|F18aveplace4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,aveplace,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LOSS-CLASS|6Months_6_Win,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,12Months_6_Win,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,12Months_6_Win,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LO-AVG|12Months_6_Place4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,6Months_6_Win,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,6Months_6_Win,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,18Months_5_Win,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LO-AVG|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LOSS-CLASS|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LO-AVG|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,18aveplace1,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,6Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,18aveplace1,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|12Months_4_Place3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|6Months_6_Place4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,O6aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,12Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,12Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,18Months_5_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,F18aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,O6aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|6Months_6_Place4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,O18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,F18aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LO-AVG|6Months_6_Win,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,6Months_6_Win,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LOSS-CLASS|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|aveplace,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,O6aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LO-AVG|O6aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,F18aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|18Months_5_Win,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,O18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|6Months_6_Win,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|6Months_5_Place4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|6Months_5_Place4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|18Months_5_Win,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|6Months_6_Place2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|6Months_6_Place3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|6Months_6_Place3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|12Months_6_Place4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|12Months_6_Place4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|12Months_4_Place2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|12Months_4_Place2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|12Months_4_Place2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|6Months_6_Place2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|12Months_4_Place2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|F18aveplace4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|F18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace3,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|F18aveplace3,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|F18aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,F12aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|F18aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LOSS-CLASS|O6aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LO-AVG|O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Hashtagnotions,LOSS-CLASS|O18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,OLD-RED|F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Shahnaz,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|6Months_6_Win,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|F18aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,LOSS-CLASS|F18aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O6aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O6aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|F18aveplace2,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Arkenstaar,OLD-RED|F18aveplace3,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|F18aveplace4,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Uncle Liam,YNG-REG|18aveplace1,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,F18aveplace2,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,WIN-CLASS|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,HI-AVG|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,OLD-RED|F18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O18aveplace4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Temper Trap,LOSS-CLASS|F18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O18aveplace4,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O6aveplace3,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O6aveplace3,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O6aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O6aveplace3,19:15,Hamilton,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,OLD-INC|O18aveplace2,19:15,Hamilton,Win,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O18aveplace2,19:15,Hamilton,Place (2),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Darbucks,LOSS-CLASS|O18aveplace4,19:15,Hamilton,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
